(celecoxib,cyclooxygenase-2)	celecoxib	cyclooxygenase-2	[amod, cells, amod]	1.0
(celecoxib,cyclooxygenase-2)	celecoxib	cyclooxygenase-2	[dep, inhibitor, amod]	1.0
(celecoxib,cyclooxygenase-2)	celecoxib	cyclooxygenase-2	[appos, inhibitors, amod]	1.0
(celecoxib,cyclooxygenase-2)	celecoxib	cyclooxygenase-2	[appos, blocker, amod]	1.0
(celecoxib,cyclooxygenase-2)	celecoxib	cyclooxygenase-2	[nsubjpass, used, prep_as, inhibitor, amod]	1.0
(celecoxib,cyclooxygenase-2)	celecoxib	cyclooxygenase-2	[appos, inhibitors, nn]	1.0
(celecoxib,cyclooxygenase-2)	celecoxib	cyclooxygenase-2	[amod, inhibitor, amod]	1.0
(celecoxib,cyclooxygenase-2)	celecoxib	cyclooxygenase-2	[prep_such_as, inhibitors, nn]	1.0
(celecoxib,cyclooxygenase-2)	celecoxib	cyclooxygenase-2	[prep_of, pharmacokinetics, appos, inhibitor, amod]	1.0
(celecoxib,cyclooxygenase-2)	celecoxib	cyclooxygenase-2	[amod, drugs, amod]	1.0
(celecoxib,cyclooxygenase-2)	celecoxib	cyclooxygenase-2	[prep_such_as, inhibitors, amod]	1.0
(curcumin,mdr1)	curcumin	mdr1	[prep_of, effect, dobj, investigate, prep_on, expression, amod]	1.0
(curcumin,mdr1)	curcumin	mdr1	[nsubj, reduced, dobj, expression, amod]	1.0
(atorvastatin,il-1)	atorvastatin	il-1	[nsubj, decreased, dobj, expression, prep_of, cytokines, appos]	1.0
(aldosterone,enacbeta)	aldosterone	enacbeta	[amod, treatment, prep_to, response, prep_in]	1.0
(taurine,caspase-3)	taurine	caspase-3	[nsubj, showed, prep_on, expression, amod]	1.0
(bethanechol,tff3)	bethanechol	tff3	[nsubj, induced, dobj, release, prep_of]	1.0
(methotrexate,mrp2)	methotrexate	mrp2	[prep_for, interaction, prep_of, sites, dobj, explains, nsubj, inhibition, prep_of, uptake, prep_via]	1.0
(methotrexate,mrp2)	methotrexate	mrp2	[appos, substrate, prep_of]	1.0
(sorafenib,mcl-1)	sorafenib	mcl-1	[amod, cells, appos, exposure, prep_after, h, nsubj, exhibited, dobj, expression, prep_of, xiap, appos]	1.0
(sorafenib,mcl-1)	sorafenib	mcl-1	[nsubj, potentiates, prep_by]	1.0
(sorafenib,mcl-1)	sorafenib	mcl-1	[xsubj, decrease, dobj, levels, nn]	1.0
(prostacyclin,pgl2)	prostacyclin	pgl2	[prep_of, inhibitor, appos]	1.0
(prostacyclin,pgl2)	prostacyclin	pgl2	[amod, production, appos]	1.0
(prostacyclin,pgl2)	prostacyclin	pgl2	[nn, synthesis, appos]	1.0
(gp120,calnexin)	gp120	calnexin	[nsubj, showed, prep_with]	1.0
(allopurinol,raptor)	allopurinol	raptor	[prep_in, model, amod]	1.0
(estradiol-17beta,kiss1)	estradiol-17beta	kiss1	[xsubj, regulate, dobj, expression, amod]	1.0
(bisphosphonates,pthrp)	bisphosphonates	pthrp	[prep_to, indicate, nsubj, levels, prep_of]	1.0
(methotrexate,mrp4)	methotrexate	mrp4	[prep_to, confers, nsubj]	1.0
(methotrexate,mrp4)	methotrexate	mrp4	[appos, substrate, nn]	1.0
(methotrexate,mrp3)	methotrexate	mrp3	[prep_of, efflux, dobj, mediates, nsubj]	1.0
(topiramate,glast)	topiramate	glast	[nsubj, affect, dobj, expression, prep_of]	1.0
(n-acetyl-d-glucosamine,lectin)	n-acetyl-d-glucosamine	lectin	[prep_for, specific, amod]	1.0
(n-acetyl-d-glucosamine,lectin)	n-acetyl-d-glucosamine	lectin	[agent, released, nsubjpass]	1.0
(n-acetyl-d-glucosamine,lectin)	n-acetyl-d-glucosamine	lectin	[agent, blocked, nsubjpass, effects, prep_of]	1.0
(n-acetyl-d-glucosamine,lectin)	n-acetyl-d-glucosamine	lectin	[prep_for, specific, nn]	1.0
(tamoxifen,hoxb13)	tamoxifen	hoxb13	[nn, resistance, prep_in, involved, nsubjpass]	1.0
(prostacyclin,pgis)	prostacyclin	pgis	[nsubj, synthase, dobj]	1.0
(prostacyclin,pgis)	prostacyclin	pgis	[amod, gene, appos]	1.0
(prostacyclin,pgis)	prostacyclin	pgis	[prep_to, converts, rcmod, synthase, appos]	1.0
(prostacyclin,pgis)	prostacyclin	pgis	[amod, synthase, amod, gene, appos]	1.0
(prostacyclin,pgis)	prostacyclin	pgis	[nn, synthetase, appos]	1.0
(prostacyclin,pgis)	prostacyclin	pgis	[agent, involved, nsubjpass]	1.0
(prostacyclin,pgis)	prostacyclin	pgis	[nn, synthase, appos]	1.0
(prostacyclin,pgis)	prostacyclin	pgis	[prep_to, catalyzes, nsubj, synthase, appos]	1.0
(prostacyclin,pgis)	prostacyclin	pgis	[nn, synthase, dep]	1.0
(prostacyclin,pgis)	prostacyclin	pgis	[dobj, genes, appos]	1.0
(prostacyclin,pgis)	prostacyclin	pgis	[nn, gene, appos]	1.0
(prostacyclin,pgis)	prostacyclin	pgis	[amod, synthase, dep]	1.0
(isoniazid,dhfr)	isoniazid	dhfr	[prep_for, target, nsubj]	1.0
(phentolamine,gnrh)	phentolamine	gnrh	[nsubj, block, dobj, release, prep_of]	1.0
(clozapine,ntng2)	clozapine	ntng2	[agent, increased, nsubjpass, mrna, nn]	1.0
(gefitinib,emp-1)	gefitinib	emp-1	[amod, resistance, prep_of, expression, nn]	1.0
(bpti,beta-trypsin)	bpti	beta-trypsin	[appos, inhibitor, prep_of]	1.0
(bpti,beta-trypsin)	bpti	beta-trypsin	[appos, inhibitor, amod]	1.0
(aripiprazole,5-ht2a)	aripiprazole	5-ht2a	[nsubj, antagonist, prep_at]	1.0
(indomethacin,beta-induced)	indomethacin	beta-induced	[prep_by, unaffected, parataxis, inhibited, dobj, production, amod]	1.0
(acetylcysteine,nf-kappab)	acetylcysteine	nf-kappab	[nsubj, inhibits, dobj, activation, amod]	1.0
(dexamethasone,cyp3a4)	dexamethasone	cyp3a4	[appos, inducer, nn]	1.0
(dexamethasone,cyp3a4)	dexamethasone	cyp3a4	[amod, activity, amod]	1.0
(dexamethasone,cyp3a4)	dexamethasone	cyp3a4	[amod, activation, prep_of]	1.0
(dexamethasone,cyp3a4)	dexamethasone	cyp3a4	[amod, inducers, num]	1.0
(dexamethasone,cyp3a4)	dexamethasone	cyp3a4	[prep_of, effect, prep_on, activity, amod]	1.0
(dexamethasone,cyp3a4)	dexamethasone	cyp3a4	[nn, treatment, nsubj, increased, dobj, expression, amod]	1.0
(dexamethasone,cyp3a4)	dexamethasone	cyp3a4	[nsubj, inducer, prep_of]	1.0
(warfarin,cd62p)	warfarin	cd62p	[agent, suppressed, nsubjpass, expression, amod]	1.0
(everolimus,cyp3a)	everolimus	cyp3a	[appos, substrate, amod]	1.0
(everolimus,cyp3a)	everolimus	cyp3a	[prep_of, pharmacokinetics, prep_on]	1.0
(remifentanil,g6pd)	remifentanil	g6pd	[amod, citrate, nsubj, inhibited, advcl, alter, prep_with, deficiency, amod]	1.0
(fluorescein,adrenodoxin)	fluorescein	adrenodoxin	[nn, isothiocyanate, prep_with, modified, nsubjpass]	1.0
(budesonide,p-gp)	budesonide	p-gp	[nsubj, alters, dobj, expression, nn]	1.0
(budesonide,p-gp)	budesonide	p-gp	[nsubj, showed, dobj, induction, prep_of]	1.0
(vasopressin,apelin)	vasopressin	apelin	[prep_with, colocalized, nsubjpass]	1.0
(vasopressin,apelin)	vasopressin	apelin	[nn, neurons, prep_on]	1.0
(metformin,igf1)	metformin	igf1	[prep_of, effects, dobj, investigated, prep_to]	1.0
(rosiglitazone,pten)	rosiglitazone	pten	[nsubj, induce, dobj]	1.0
(rosiglitazone,pten)	rosiglitazone	pten	[prep_on, expression, prep_of, gene, nn]	1.0
(rosiglitazone,pten)	rosiglitazone	pten	[prep_with, treatment, prep_following]	1.0
(rosiglitazone,pten)	rosiglitazone	pten	[amod, expression, nn]	1.0
(rosiglitazone,pten)	rosiglitazone	pten	[nsubj, increased, dobj, expression, nn]	1.0
(olanzapine,irs2)	olanzapine	irs2	[nsubj, reduced, dobj, levels, amod]	1.0
(fk506,pai-1)	fk506	pai-1	[prep_of, effect, dobj, assessed, prep_on, expression, prep_of, fibronectin, appos]	1.0
(pargyline,demethylase)	pargyline	demethylase	[appos, inhibitor, amod]	1.0
(valsartan,p47phox)	valsartan	p47phox	[agent, inhibited, nsubjpass, activity, prep_of]	1.0
(hemin,msp23)	hemin	msp23	[nsubj, inhibits, dobj, activity, prep_of]	1.0
(nutlin-3,icam-1)	nutlin-3	icam-1	[nsubj, inhibits, dobj, expression, prep_of]	1.0
(bortezomib,hsp72)	bortezomib	hsp72	[nsubj, increased, dobj, level, prep_of]	1.0
(arsenite,abcb6)	arsenite	abcb6	[prep_to, response, prep_in, expression, amod]	1.0
(arsenite,abcb6)	arsenite	abcb6	[nsubj, induces, dobj, expression, amod]	1.0
(cimetidine,bcrp)	cimetidine	bcrp	[xsubj, function, prep_of]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[amod, antagonists, nn]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[appos, antagonists, nn]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[prep_such_as, antagonists, nn]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[rcmod, inhibitors, prep_of]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[prep_of, binding, infmod]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[appos, inhibitors, prep_of]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[dep, antagonist, nn]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[appos, inhibitor, nn]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[appos, inhibitor, prep_of]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[amod, sulfoxide, appos, antagonist, nn]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[dep, inhibitor, prep_of]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[nsubj, inhibitor, prep_of]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[nsubj, binds, prep_to]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[nn, antagonist, nn]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[amod, inhibitors, nn]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[appos, drug, xsubj]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[appos, inhibitors, nn]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[npadvmod, antagonists, num]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[agent, blocked, nsubjpass, binding, prep_of]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[appos, antagonist, nn]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[nsubj, antagonists, amod]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[prep_such_as, inhibitors, nn]	1.0
(chlorpromazine,calmodulin)	chlorpromazine	calmodulin	[dep, antagonists, nn]	1.0
(hydralazine,ssao)	hydralazine	ssao	[nsubj, inhibitor, nn]	1.0
(hydroxyurea,mrc1)	hydroxyurea	mrc1	[prep_to, sensitive, nsubj, mutants, amod]	1.0
(capsaicin,ht-1080)	capsaicin	ht-1080	[prep_of, effect, dobj, characterize, prep_on, cells, nn]	1.0
(phenylbutazone,beta-glucuronidase)	phenylbutazone	beta-glucuronidase	[nsubj, inhibited, dobj, release, amod]	1.0
(doxorubicin,aml2)	doxorubicin	aml2	[dep, compounds, prep_of, treatment, prep_to, sensitive, nsubj, cells, nn]	1.0
(berberine,mmp-9)	berberine	mmp-9	[nsubj, had, dobj, effect, prep_on, expression, prep_of]	1.0
(berberine,mmp-9)	berberine	mmp-9	[prep_of, effects, dobj, investigated, prep_on, expression, amod]	1.0
(berberine,mmp-9)	berberine	mmp-9	[nsubj, reduces, dobj, expression, nn]	1.0
(berberine,mmp-9)	berberine	mmp-9	[nsubj, inhibited, dobj, expression, prep_of]	1.0
(berberine,mmp-9)	berberine	mmp-9	[nsubj, suppressed, dobj, expression, prep_of]	1.0
(berberine,mmp-9)	berberine	mmp-9	[prep_on, expression, nn]	1.0
(doxorubicin,aml3)	doxorubicin	aml3	[dep, compounds, prep_of, treatment, prep_to, sensitive, pobj, cells, num]	1.0
(rapamycin,tp53)	rapamycin	tp53	[nsubj, reverts, dobj, advantage, prep_of, cells, amod]	1.0
(gemfibrozil,apoe)	gemfibrozil	apoe	[nsubj, increased, prep_in]	1.0
(isoproterenol,pai-1)	isoproterenol	pai-1	[prep_with, treated, advcl, counteracted, nsubjpass, effect, prep_of, cilostazol, prep_on, expression, nn]	1.0
(naltrexone,beta-endorphin)	naltrexone	beta-endorphin	[appos, antagonist, prep_of]	1.0
(naltrexone,beta-endorphin)	naltrexone	beta-endorphin	[nsubj, antagonized, dobj, effect, prep_of]	1.0
(naltrexone,beta-endorphin)	naltrexone	beta-endorphin	[partmod, combined, prep_with]	1.0
(naltrexone,beta-endorphin)	naltrexone	beta-endorphin	[nsubj, increases, dobj, release, amod]	1.0
(naltrexone,beta-endorphin)	naltrexone	beta-endorphin	[nsubj, reduced, dobj, effect, prep_of]	1.0
(naltrexone,beta-endorphin)	naltrexone	beta-endorphin	[nsubj, blocked, dobj, effect, prep_of]	1.0
(sorafenib,nhe1)	sorafenib	nhe1	[prep_with, treatment, nsubj, decreased, dobj, activity, amod]	1.0
(staurosporine,eotaxin)	staurosporine	eotaxin	[nsubj, inhibited, dobj, expression, nn]	1.0
(triiodothyronine,pcp-2)	triiodothyronine	pcp-2	[dep, activation, prep_of]	1.0
(carotenoid,ccd1)	carotenoid	ccd1	[dep, shown, nsubjpass]	1.0
(triacetyloleandomycin,cyp3a)	triacetyloleandomycin	cyp3a	[appos, inhibitor, prep_of]	1.0
(triacetyloleandomycin,cyp3a)	triacetyloleandomycin	cyp3a	[nsubj, inhibited, dobj, activity, amod]	1.0
(triacetyloleandomycin,cyp3a)	triacetyloleandomycin	cyp3a	[nsubj, inhibitor, prep_of]	1.0
(triacetyloleandomycin,cyp3a)	triacetyloleandomycin	cyp3a	[appos, inhibitor, amod]	1.0
(bortezomib,hsp70)	bortezomib	hsp70	[nsubj, increased, dobj, level, prep_of]	1.0
(artesunate,irs1)	artesunate	irs1	[xsubj, cells, amod]	1.0
(cetirizine,nk-1r)	cetirizine	nk-1r	[nsubj, inhibited, dobj, expression, prep_of]	1.0
(decitabine,ifn-gamma)	decitabine	ifn-gamma	[nsubj, synergized, prep_with]	1.0
(ribavirin,vegf)	ribavirin	vegf	[dep, interferon, prep_with, receiving, prepc_before, determined, nsubjpass, factor, appos]	1.0
(collagenase,cna1)	collagenase	cna1	[amod, production, prep_by]	1.0
(indomethacin,gastrin)	indomethacin	gastrin	[nn, administration, prep_on, cell, nn]	1.0
(glyburide,abca1)	glyburide	abca1	[appos, antagonist, prep_of]	1.0
(glyburide,abca1)	glyburide	abca1	[appos, inhibitor, prep_of, activity, amod]	1.0
(glyburide,abca1)	glyburide	abca1	[appos, inhibitor, amod]	1.0
(simvastatin,statin)	simvastatin	statin	[appos, group, nn]	1.0
(simvastatin,statin)	simvastatin	statin	[appos, member, prep_of, family, nn]	1.0
(simvastatin,statin)	simvastatin	statin	[prep_of, effect, appos]	1.0
(simvastatin,statin)	simvastatin	statin	[prep_with, evaluate, prep_with]	1.0
(simvastatin,statin)	simvastatin	statin	[dep, n, dep]	1.0
(simvastatin,statin)	simvastatin	statin	[nn, group, appos]	1.0
(simvastatin,statin)	simvastatin	statin	[appos, therapy, nn]	1.0
(simvastatin,statin)	simvastatin	statin	[dep, group, nn]	1.0
(simvastatin,statin)	simvastatin	statin	[appos, drug, nn]	1.0
(simvastatin,statin)	simvastatin	statin	[nn, fluvastatin, dep, was, nsubj, order, nn]	1.0
(simvastatin,statin)	simvastatin	statin	[appos, statins, prep_of, effect, dobj, evaluated, advcl, given, prep_with, clopidogrel, pobj, patients, nsubjpass]	1.0
(simvastatin,statin)	simvastatin	statin	[nsubj, agent, appos]	1.0
(simvastatin,statin)	simvastatin	statin	[dep, known, prep_as]	1.0
(simvastatin,statin)	simvastatin	statin	[appos, analog, nn]	1.0
(triiodothyronine,bdnf)	triiodothyronine	bdnf	[prep_of, that, prep_to, additive, nsubj, effect, prep_of]	1.0
(carboplatin,vegf)	carboplatin	vegf	[nsubj, induced, dobj, release, prep_of]	1.0
(carboplatin,vegf)	carboplatin	vegf	[nn, treatment, nsubj, alter, dobj, expression, amod]	1.0
(carboplatin,vegf)	carboplatin	vegf	[prep_with, treated, partmod, groups, prep_in, reduced, nsubjpass, levels, prep_of]	1.0
(estradiol,spinophilin)	estradiol	spinophilin	[nsubj, increased, dobj, levels, nn]	1.0
(citrulline,nnos)	citrulline	nnos	[amod, assay, nsubj, immunohistochemistry, xcomp, using, agent, studied, nsubjpass, nos, appos]	1.0
(citrulline,nnos)	citrulline	nnos	[amod, formation, prep_by]	1.0
(hyaluronan,fibromodulin)	hyaluronan	fibromodulin	[amod, synthase, dep]	1.0
(omeprazole,filgrastim)	omeprazole	filgrastim	[appos, hydration, appos]	1.0
(lovastatin,e-selectin)	lovastatin	e-selectin	[prep_by, expression, amod]	1.0
(rolipram,cd11b)	rolipram	cd11b	[nsubj, inhibits, dobj, expression, amod]	1.0
(rolipram,cd11b)	rolipram	cd11b	[nsubj, reduced, prep_in, expression, amod]	1.0
(genistein,creb)	genistein	creb	[amod, phosphorylation, appos]	1.0
(rosiglitazone,cyp3a4)	rosiglitazone	cyp3a4	[nsubj, inducer, prep_of]	1.0
(rosiglitazone,apmap)	rosiglitazone	apmap	[agent, induced, nsubjpass, expression, nn]	1.0
(risedronate,bsap)	risedronate	bsap	[nsubj, reduced, iobj]	1.0
(celecoxib,nfkappab)	celecoxib	nfkappab	[prep_of, effects, dobj, investigated, prep_to]	1.0
(celecoxib,nfkappab)	celecoxib	nfkappab	[nsubj, induced, dobj, activation, nn]	1.0
(celecoxib,nfkappab)	celecoxib	nfkappab	[nsubj, inhibited, dobj]	1.0
(spermine,nasp)	spermine	nasp	[amod, analog, appos]	1.0
(idarubicin,aida)	idarubicin	aida	[appos, protocol, nn]	1.0
(citalopram,mao-b)	citalopram	mao-b	[prep_by, b, appos]	1.0
(febuxostat,oxidoreductase)	febuxostat	oxidoreductase	[nsubj, inhibits, dobj]	1.0
(forskolin,nf-m)	forskolin	nf-m	[prep_of, presence, prep_in]	1.0
(tamoxifen,src-1)	tamoxifen	src-1	[prep_to, indicate, nsubj, levels, prep_of]	1.0
(tamoxifen,src-3)	tamoxifen	src-3	[prep_of, presence, prep_in]	1.0
(dextran,il-5)	dextran	il-5	[nn, sulfate, appos]	1.0
(pge2,socs3)	pge2	socs3	[prep_by, mrna, nn]	1.0
(lidocaine,methemoglobin)	lidocaine	methemoglobin	[amod, administration, prep_after, levels, nn]	1.0
(protamine,srbc)	protamine	srbc	[amod, hydrochloride, prep_of, effect, appos]	1.0
(staurosporine,plab)	staurosporine	plab	[agent, blocked, nsubjpass, effects, prep_of]	1.0
(nifedipine,nnos)	nifedipine	nnos	[nsubj, decreased, dobj, activity, amod]	1.0
(nifedipine,nnos)	nifedipine	nnos	[nsubj, decrease, dobj]	1.0
(thiotepa,nicotinamide)	thiotepa	nicotinamide	[prep_with, treatment, amod]	1.0
(corticotropin,pro-opiomelanocortin)	corticotropin	pro-opiomelanocortin	[amod, hormone, appos]	1.0
(sildenafil,vegf-a)	sildenafil	vegf-a	[nsubj, increased, dobj, expression, prep_of]	1.0
(sitagliptin,caspase-3)	sitagliptin	caspase-3	[nsubj, increased, dobj, activity, amod]	1.0
(risedronate,fpps)	risedronate	fpps	[xcomp, inhibit, dobj]	1.0
(naringenin,adiponectin)	naringenin	adiponectin	[nsubj, influence, dobj, expression, nn]	1.0
(gemcitabine,caspase-8)	gemcitabine	caspase-8	[amod, treatment, agent, activated, nsubjpass]	1.0
(etoposide,cyr61)	etoposide	cyr61	[agent, induced, partmod, expression, amod]	1.0
(taxanes,ca-125)	taxanes	ca-125	[nsubj, modulate, dobj, expression, nn]	1.0
(taxanes,ca-125)	taxanes	ca-125	[prep_by, secretion, nn]	1.0
(gefitinib,darpp-32)	gefitinib	darpp-32	[prep_to, increased, nsubj, expression, prep_of]	1.0
(gefitinib,darpp-32)	gefitinib	darpp-32	[prep_to, investigated, dobj, role, prep_of]	1.0
(nimodipine,dhps)	nimodipine	dhps	[prep_such_as, dihydropyridines, appos]	1.0
(nimodipine,dhps)	nimodipine	dhps	[amod, nitrendipine, amod]	1.0
(epirubicin,foxm1)	epirubicin	foxm1	[agent, downregulated, nsubjpass, expression, nn]	1.0
(forskolin,a-ii)	forskolin	a-ii	[prep_with, stimulated, prep_with]	1.0
(nitroprusside,nanp)	nitroprusside	nanp	[dep, m, dep]	1.0
(glucosamine,lectin)	glucosamine	lectin	[nsubj, agglutinin, amod]	1.0
(glucosamine,lectin)	glucosamine	lectin	[appos, inhibitor, nn]	1.0
(glucosamine,lectin)	glucosamine	lectin	[appos, inhibitor, prep_of]	1.0
(glucosamine,lectin)	glucosamine	lectin	[prep_to, binding, nn]	1.0
(ketoprofen,myod)	ketoprofen	myod	[prep_in, cells, amod]	1.0
(hyaluronan,ykl-40)	hyaluronan	ykl-40	[amod, epitope, dep]	1.0
(cisplatin,agat)	cisplatin	agat	[nsubj, reduces, dobj, activity, amod]	1.0
(epirubicin,caspase-8)	epirubicin	caspase-8	[prep_with, detected, nsubjpass]	1.0
(doxorubicin,her-2)	doxorubicin	her-2	[prep_to, assigned, nsubjpass, patients, prep_with]	1.0
(doxorubicin,her-2)	doxorubicin	her-2	[prep_to, study, dobj, role, prep_of]	1.0
(scopolamine,swds)	scopolamine	swds	[nsubj, had, dobj, influence, prep_on]	1.0
(thymalfasin,tace)	thymalfasin	tace	[nn, group, nn]	1.0
(warfarin,arse)	warfarin	arse	[prep_by, inhibited, nsubj]	1.0
(vinblastine,rpn11)	vinblastine	rpn11	[xsubj, cells, partmod, overexpressing, dobj]	1.0
(bortezomib,hsp90)	bortezomib	hsp90	[nsubj, induces, dobj, expression, prep_of]	1.0
(ranitidine,e-selectin)	ranitidine	e-selectin	[nsubj, affect, dobj, expression, prep_of]	1.0
(carnitine,acyltransferase)	carnitine	acyltransferase	[amod, genes, nn]	1.0
(carnitine,acyltransferase)	carnitine	acyltransferase	[amod, activities, nn]	1.0
(carnitine,acyltransferase)	carnitine	acyltransferase	[dobj, activities, amod]	1.0
(carnitine,acyltransferase)	carnitine	acyltransferase	[amod, system, nn]	1.0
(carnitine,acyltransferase)	carnitine	acyltransferase	[nn, administration, nn]	1.0
(carnitine,acyltransferase)	carnitine	acyltransferase	[amod, acetyltransferase, nn]	1.0
(carnitine,acyltransferase)	carnitine	acyltransferase	[amod, activity, amod]	1.0
(carnitine,acyltransferase)	carnitine	acyltransferase	[nn, activity, nn]	1.0
(carnitine,acyltransferase)	carnitine	acyltransferase	[amod, sequences, nn]	1.0
(carnitine,acyltransferase)	carnitine	acyltransferase	[amod, inhibitors, nn]	1.0
(carnitine,acyltransferase)	carnitine	acyltransferase	[amod, ii, nn]	1.0
(carnitine,acyltransferase)	carnitine	acyltransferase	[amod, activity, nn]	1.0
(carnitine,acyltransferase)	carnitine	acyltransferase	[prep_of, inhibitor, nsubj]	1.0
(carnitine,acyltransferase)	carnitine	acyltransferase	[amod, activities, amod]	1.0
(forskolin,irs-1)	forskolin	irs-1	[nsubj, inhibit, dobj, phosphorylation, prep_of]	1.0
(staurosporine,pld1)	staurosporine	pld1	[nsubj, produced, prep_in, activity, amod]	1.0
(quinacrine,scn2a)	quinacrine	scn2a	[prep_with, cells, amod]	1.0
(quinacrine,scn2a)	quinacrine	scn2a	[amod, cells, appos]	1.0
(oxytocin,rgs2)	oxytocin	rgs2	[prep_of, effect, dobj, examined, prep_on, expression, amod]	1.0
(oxytocin,rgs2)	oxytocin	rgs2	[prep_via, expression, amod]	1.0
(lapatinib,erbb)	lapatinib	erbb	[agent, inhibited, nsubjpass, phosphorylation, prep_of]	1.0
(lapatinib,erbb)	lapatinib	erbb	[nsubj, inhibitor, nn]	1.0
(atra,cx43)	atra	cx43	[prep_on, expression, amod]	1.0
(atra,cx43)	atra	cx43	[appos, treatment, prep_of, effect, dobj, examine, prep_on, expression, nn]	1.0
(atra,cx43)	atra	cx43	[prep_with, treatment, nsubj, increased, dobj, expression, amod]	1.0
(irap,il-1)	irap	il-1	[appos, antagonist, amod]	1.0
(irap,il-1)	irap	il-1	[nsubj, binds, prep_to, receptor, nn]	1.0
(irap,il-1)	irap	il-1	[nsubj, blocked, prep_to]	1.0
(irap,il-1)	irap	il-1	[appos, protein, nn]	1.0
(irap,il-1)	irap	il-1	[appos, gene, nn]	1.0
(irap,il-1)	irap	il-1	[appos, beta, appos, beta, nn]	1.0
(irap,il-1)	irap	il-1	[appos, protein, amod]	1.0
(irap,il-1)	irap	il-1	[appos, antagonist, nn]	1.0
(tetrahydrobiopterin,nnos)	tetrahydrobiopterin	nnos	[dep, site, prep_of]	1.0
(doxycycline,oct4)	doxycycline	oct4	[amod, knockdown, prep_of]	1.0
(aldosterone,pparalpha)	aldosterone	pparalpha	[prep_with, treatment, nsubj, induced, dobj, expression, prep_of]	1.0
(budesonide,meds)	budesonide	meds	[prep_of, doses, appos]	1.0
(lidocaine,cd13)	lidocaine	cd13	[nsubj, attenuated, prep_in, expression, nn]	1.0
(gm-csf,perforin)	gm-csf	perforin	[appos, factor, dep]	1.0
(propranolol,ml-1)	propranolol	ml-1	[prep_of, micrograms, amod]	1.0
(loperamide,sglt1)	loperamide	sglt1	[agent, inhibited, nsubjpass, activity, nn]	1.0
