(docetaxel,cyp3a)	docetaxel	cyp3a	[nsubj, caused, prep_in, activity, amod]	1.0
(docetaxel,cyp3a)	docetaxel	cyp3a	[nsubj, increases, dobj, activity, amod]	1.0
(docetaxel,cyp3a)	docetaxel	cyp3a	[nsubjpass, inactivated, agent]	1.0
(docetaxel,cyp3a)	docetaxel	cyp3a	[prep_such_as, substrates, num]	1.0
(azelastine,il-1)	azelastine	il-1	[nsubj, antagonist, nn]	1.0
(fenofibrate,statin)	fenofibrate	statin	[prep_of, addition, nsubj]	1.0
(fenofibrate,statin)	fenofibrate	statin	[dep, plus, prep]	1.0
(fenofibrate,statin)	fenofibrate	statin	[nsubjpass, used, prep_with]	1.0
(haloperidol,alpha-msh)	haloperidol	alpha-msh	[prep_with, treatment, nsubj, increased, dobj, levels, amod]	1.0
(haloperidol,alpha-msh)	haloperidol	alpha-msh	[nsubj, caused, prep_in]	1.0
(cephalexin,pept1)	cephalexin	pept1	[appos, substrate, nn]	1.0
(cephalexin,pept1)	cephalexin	pept1	[dep, substrate, prep_for]	1.0
(cephalexin,pept1)	cephalexin	pept1	[appos, substrate, prep_for]	1.0
(cephalexin,pept1)	cephalexin	pept1	[appos, substrate, prep_of]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[prep_of, levels, nn]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[appos, ngf, appos]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[appos, expression, nn]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[prep_of, levels, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[appos, mrna, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[amod, levels, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[prep_to, response, prep_in]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nn, release, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[amod, mice, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nsubj, increased, dobj, expression, prep_of]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[prep_with, synergized, nsubj]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nsubj, synergized, prep_with]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nn, fasr, appos]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[appos, csf, nn]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nn, alpha, appos]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nn, induction, prep_of]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nsubj, induces, dobj, expression, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[prep_of, expression, appos]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[appos, interleukin, appos]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[prep_of, amounts, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[appos, tnf, appos]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nsubj, enhanced, dobj, expression, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[appos, gamma, appos]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nn, production, nn]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nn, production, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[amod, gamma, appos]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[amod, cells, appos]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[dep, receptor, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[amod, levels, appos]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nn, receptors, appos]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[prep_on, production, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nsubjpass, used, prep_with]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[prep_of, effects, nsubjpass, mediated, agent]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[prep_of, levels, appos]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[appos, lt, appos]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[amod, production, appos]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[appos, beta, appos]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[amod, receptor, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[appos, expression, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nsubj, increase, dobj, expression, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nn, levels, appos]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nn, secretion, nn]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[amod, genes, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nn, receptor, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[appos, factor, appos]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nn, expression, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nsubj, regulates, dobj, expression, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[amod, production, amod]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[pobj, by, dep, by, pobj]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[amod, expression, prep_of]	1.0
(il-2,ifn-gamma)	il-2	ifn-gamma	[nn, receptor, appos]	1.0
(estradiol,ho-1)	estradiol	ho-1	[nsubj, increased, dobj, expression, nn]	1.0
(cisplatin,mkp-1)	cisplatin	mkp-1	[nn, resistance, prep_in, involved, nsubjpass]	1.0
(cisplatin,mkp-1)	cisplatin	mkp-1	[nsubj, induces, dobj]	1.0
(ara-c,p-gp)	ara-c	p-gp	[nsubj, increases, dobj, mrna, nn]	1.0
(trifluoperazine,mcat)	trifluoperazine	mcat	[prep_of, target, nsubj]	1.0
(trifluoperazine,mcat)	trifluoperazine	mcat	[xsubj, overexpression, prep_of]	1.0
(phenytoin,cyp3a4)	phenytoin	cyp3a4	[nsubj, inducer, amod]	1.0
(gm-csf,stat5a)	gm-csf	stat5a	[prep_with, activated, nsubjpass]	1.0
(gm-csf,stat5a)	gm-csf	stat5a	[amod, phosphorylation, prep_of]	1.0
(gm-csf,stat5a)	gm-csf	stat5a	[amod, activation, prep_of]	1.0
(amd3100,g-csf)	amd3100	g-csf	[amod, factor, appos]	1.0
(amd3100,g-csf)	amd3100	g-csf	[nsubj, synergized, prep_with]	1.0
(genistein,caspase-3)	genistein	caspase-3	[nsubj, enhanced, dobj, activity, amod]	1.0
(clotrimazole,cyp3a)	clotrimazole	cyp3a	[appos, inhibitor, nn]	1.0
(clotrimazole,cyp3a)	clotrimazole	cyp3a	[xsubj, inhibitor, prep_of]	1.0
(minocycline,hmgb1)	minocycline	hmgb1	[nsubj, inhibit, dobj, expression, amod]	1.0
(minocycline,hmgb1)	minocycline	hmgb1	[nsubj, inhibited, dobj, release, amod]	1.0
(omeprazole,cyp3a4)	omeprazole	cyp3a4	[amod, metabolism, prep_in, involved, nsubjpass]	1.0
(omeprazole,cyp3a4)	omeprazole	cyp3a4	[appos, substrate, prep_of]	1.0
(omeprazole,cyp3a4)	omeprazole	cyp3a4	[dep, expression, amod]	1.0
(metformin,stat3)	metformin	stat3	[nsubj, inhibited, dobj, activation, amod]	1.0
(pioglitazone,enos)	pioglitazone	enos	[nsubj, increased, prep_in, mice, amod]	1.0
(metformin,glut1)	metformin	glut1	[nsubj, alter, dobj, expression, amod]	1.0
(pazopanib,vegf)	pazopanib	vegf	[nsubj, inhibited, dobj, expression, amod]	1.0
(pazopanib,vegf)	pazopanib	vegf	[nsubj, inhibitor, prep_of, receptor, appos]	1.0
(pazopanib,vegf)	pazopanib	vegf	[amod, factor, appos]	1.0
(pazopanib,vegf)	pazopanib	vegf	[nn, az, nn]	1.0
(pazopanib,vegf)	pazopanib	vegf	[nsubj, inhibitor, nn]	1.0
(il-2,m-csf)	il-2	m-csf	[prep_of, effects, nsubj]	1.0
(il-2,m-csf)	il-2	m-csf	[prep_on, secretion, amod]	1.0
(il-2,m-csf)	il-2	m-csf	[nn, treatment, nn]	1.0
(il-2,m-csf)	il-2	m-csf	[appos, factor, appos]	1.0
(vanillin,nf-kappab)	vanillin	nf-kappab	[nsubj, inhibited, dobj, activity, amod]	1.0
(aldosterone,endothelin-1)	aldosterone	endothelin-1	[prep_of, concentrations, amod]	1.0
(resveratrol,at1r)	resveratrol	at1r	[nsubj, suppressed, dobj, expression, amod]	1.0
(resveratrol,at1r)	resveratrol	at1r	[nsubj, decreased, dobj, expression, prep_of]	1.0
(cisapride,cyp3a4)	cisapride	cyp3a4	[appos, substrate, prep_of]	1.0
(indomethacin,5-lipoxygenase)	indomethacin	5-lipoxygenase	[appos, inhibitor, prep_of]	1.0
(indomethacin,5-lipoxygenase)	indomethacin	5-lipoxygenase	[appos, inhibitor, amod]	1.0
(cilastatin,dehydropeptidase-i)	cilastatin	dehydropeptidase-i	[appos, inhibitor, prep_of]	1.0
(cilastatin,dehydropeptidase-i)	cilastatin	dehydropeptidase-i	[nsubj, inhibits, dobj]	1.0
(cilastatin,dehydropeptidase-i)	cilastatin	dehydropeptidase-i	[appos, inhibitor, amod]	1.0
(cilastatin,dehydropeptidase-i)	cilastatin	dehydropeptidase-i	[prep_by, inhibited, nsubj]	1.0
(dtic,cyp1a1)	dtic	cyp1a1	[nsubjpass, activated, agent]	1.0
(genistein,il-1)	genistein	il-1	[nsubj, blocked, dobj]	1.0
(genistein,il-1)	genistein	il-1	[dep, beta, nn]	1.0
(cilostazol,mcp-1)	cilostazol	mcp-1	[nsubj, inhibits, dobj, expression, amod]	1.0
(cilostazol,mcp-1)	cilostazol	mcp-1	[nsubj, inhibited, dobj, expression, amod]	1.0
(mitoxantrone,g-csf)	mitoxantrone	g-csf	[amod, factor, appos]	1.0
(mitoxantrone,g-csf)	mitoxantrone	g-csf	[prep_with, factor, appos]	1.0
(theophylline,ml-1)	theophylline	ml-1	[prep_of, micrograms, amod]	1.0
(genistein,chk2)	genistein	chk2	[nsubj, activates, dobj]	1.0
(genistein,chk2)	genistein	chk2	[nsubj, activate, dobj]	1.0
(cisplatin,octn2)	cisplatin	octn2	[nsubj, inhibit, prep_by]	1.0
(celecoxib,vegf-c)	celecoxib	vegf-c	[nsubj, suppressed, dobj, expression, amod]	1.0
(celecoxib,vegf-c)	celecoxib	vegf-c	[nsubj, decreased, dobj, expression, amod]	1.0
(fluconazole,ugt2b7)	fluconazole	ugt2b7	[appos, inhibitor, nn]	1.0
(fluconazole,ugt2b7)	fluconazole	ugt2b7	[nsubjpass, metabolized, agent]	1.0
(fluconazole,ugt2b7)	fluconazole	ugt2b7	[appos, inhibitor, amod]	1.0
(metformin,igf-i)	metformin	igf-i	[dep, plus, prep]	1.0
(lidocaine,cyp3a4)	lidocaine	cyp3a4	[nsubjpass, metabolized, agent, enzymes, appos]	1.0
(rapamycin,foxo1)	rapamycin	foxo1	[nsubj, induced, dobj, phosphorylation, prep_of]	1.0
(resveratrol,pi3k)	resveratrol	pi3k	[amod, inhibitors, amod]	1.0
(resveratrol,pi3k)	resveratrol	pi3k	[nsubj, inhibited, dobj, phosphorylation, prep_of]	1.0
(fk506,hsp70)	fk506	hsp70	[nsubj, induced, dobj, expression, prep_of]	1.0
(rimonabant,adiponectin)	rimonabant	adiponectin	[amod, treatment, prep_of]	1.0
(rimonabant,adiponectin)	rimonabant	adiponectin	[prep_on, production, nn]	1.0
(forskolin,nnos)	forskolin	nnos	[agent, induced, partmod, expression, amod]	1.0
(cisplatin,plaa)	cisplatin	plaa	[prep_by, induction, nn]	1.0
(metformin,glp-1)	metformin	glp-1	[nsubj, had, dobj, effect, prep_on]	1.0
(arsenite,cgl-2)	arsenite	cgl-2	[prep_with, treated, nsubjpass, cells, nn]	1.0
(arsenite,cgl-2)	arsenite	cgl-2	[prep_with, cells, nn]	1.0
(estradiol,kallikrein)	estradiol	kallikrein	[amod, levels, nn]	1.0
(trabectedin,p-gp)	trabectedin	p-gp	[nsubj, substrate, nn]	1.0
(ceftriaxone,glt-1)	ceftriaxone	glt-1	[appos, modulator, nn]	1.0
(ceftriaxone,glt-1)	ceftriaxone	glt-1	[nsubj, stimulates, dobj, expression, nn]	1.0
(ceftriaxone,glt-1)	ceftriaxone	glt-1	[prep_of, effects, dobj, investigated, prep_on]	1.0
(ceftriaxone,glt-1)	ceftriaxone	glt-1	[nsubj, increases, dobj, expression, nn]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[nsubj, inhibitors, prep_of]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[dep, inhibitor, prep_of]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[amod, inhibition, prep_of]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[nsubjpass, metabolised, agent]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[appos, inhibitor, nn]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[appos, inhibitor, prep_of]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[nn, sulfate, appos]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[nsubj, inhibitor, prep_of]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[prep_of, effects, appos]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[amod, inhibitors, num]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[appos, inhibitor, amod]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[prep_such_as, inhibitors, num]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[appos, inhibitor, prep_of, activity, amod]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[rcmod, inhibitor, prep_of]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[agent, inhibited, nsubjpass]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[prep_of, addition, appos, inhibitor, prep_of]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[prep_as, inhibitor, prep_of]	1.0
(quinidine,cyp2d6)	quinidine	cyp2d6	[prep_with, activity, amod]	1.0
(pyridoxal,gad65)	pyridoxal	gad65	[amod, decarboxylase, appos]	1.0
(fulvestrant,egfr)	fulvestrant	egfr	[appos, inhibitor, amod]	1.0
(sorafenib,flt3)	sorafenib	flt3	[prep_such_as, inhibitors, nn]	1.0
(sorafenib,flt3)	sorafenib	flt3	[nsubj, inhibitor, nn]	1.0
(ziprasidone,bdnf)	ziprasidone	bdnf	[amod, factor, appos]	1.0
(sorafenib,p-gp)	sorafenib	p-gp	[nsubjpass, transported, agent]	1.0
(sorafenib,p-gp)	sorafenib	p-gp	[nsubj, inhibited, dobj]	1.0
(estradiol,ghrh)	estradiol	ghrh	[nn, hormone, appos]	1.0
(methylphenidate,darpp-32)	methylphenidate	darpp-32	[nsubj, alter, dobj, expression, nn]	1.0
(ara-c,ifn-alpha)	ara-c	ifn-alpha	[dep, plus, prep]	1.0
(taurine,lox-1)	taurine	lox-1	[prep_of, expression, amod]	1.0
(taurine,lox-1)	taurine	lox-1	[prep_by, expression, nn]	1.0
(daunorubicin,p-gp)	daunorubicin	p-gp	[prep_in, cells, nn]	1.0
(fenofibrate,ppar)	fenofibrate	ppar	[dep, agonists, nn]	1.0
(fenofibrate,ppar)	fenofibrate	ppar	[appos, receptor, appos]	1.0
(fenofibrate,ppar)	fenofibrate	ppar	[amod, activation, appos]	1.0
(fenofibrate,ppar)	fenofibrate	ppar	[appos, agonist, nn]	1.0
(permethrin,nets)	permethrin	nets	[prep_with, treated, nsubjpass]	1.0
(permethrin,nets)	permethrin	nets	[nn, treatment, prep_of]	1.0
(permethrin,nets)	permethrin	nets	[prep_with, treated, partmod]	1.0
(lapatinib,cyp3a4)	lapatinib	cyp3a4	[nsubj, inactivator, prep_of]	1.0
(captopril,mmp-9)	captopril	mmp-9	[agent, inhibited, nsubjpass, activity, nn]	1.0
(captopril,mmp-9)	captopril	mmp-9	[prep_on, activity, nn]	1.0
(captopril,mmp-9)	captopril	mmp-9	[amod, activity, prep_of]	1.0
(captopril,mmp-9)	captopril	mmp-9	[prep_by, inhibited, nsubj]	1.0
(dexamethasone,myostatin)	dexamethasone	myostatin	[nsubj, increases, dobj, expression, prep_of]	1.0
(dexamethasone,myostatin)	dexamethasone	myostatin	[agent, induced, partmod]	1.0
(vasopressin,hsp27)	vasopressin	hsp27	[agent, induced, partmod]	1.0
(vasopressin,hsp27)	vasopressin	hsp27	[nn, induced, nsubj]	1.0
(captopril,mmp-2)	captopril	mmp-2	[prep_on, activity, nn]	1.0
(captopril,mmp-2)	captopril	mmp-2	[nsubj, inhibited, dobj, activity, nn]	1.0
(dhea,sulfotransferase)	dhea	sulfotransferase	[nn, gene, amod]	1.0
(dhea,sulfotransferase)	dhea	sulfotransferase	[appos, inhibitor, nn]	1.0
(dhea,sulfotransferase)	dhea	sulfotransferase	[nn, activities, nn]	1.0
(dhea,sulfotransferase)	dhea	sulfotransferase	[dobj, converts, nsubj]	1.0
(calcitriol,il-10)	calcitriol	il-10	[dobj, expression, nn]	1.0
(amitriptyline,eaat3)	amitriptyline	eaat3	[nsubj, reduced, dobj, activity, amod]	1.0
(amitriptyline,eaat3)	amitriptyline	eaat3	[prep_on, activity, amod]	1.0
(staurosporine,pkc-zeta)	staurosporine	pkc-zeta	[nsubj, induced, dobj, translocation, prep_of]	1.0
(staurosporine,pkc-zeta)	staurosporine	pkc-zeta	[nsubj, caused, dobj, translocation, prep_of]	1.0
(piperazine,5-ht1a)	piperazine	5-ht1a	[appos, antagonist, amod]	1.0
(piperazine,5-ht1a)	piperazine	5-ht1a	[appos, agonist, amod]	1.0
(piperazine,5-ht1a)	piperazine	5-ht1a	[appos, agonists, num]	1.0
(piperazine,5-ht1a)	piperazine	5-ht1a	[dep, receptor, amod]	1.0
(piperazine,5-ht1a)	piperazine	5-ht1a	[dep, agonists, num]	1.0
(piperazine,5-ht1a)	piperazine	5-ht1a	[appos, agonist, num]	1.0
(piperazine,5-ht1a)	piperazine	5-ht1a	[nsubj, antagonist, amod]	1.0
(piperazine,5-ht1b)	piperazine	5-ht1b	[appos, agonist, amod]	1.0
(piperazine,5-ht1b)	piperazine	5-ht1b	[dep, agonists, num]	1.0
(simvastatin,niddm)	simvastatin	niddm	[amod, patients, appos]	1.0
(fk506,hsp56)	fk506	hsp56	[dobj, binds, nsubj]	1.0
(rapamycin,foxp3)	rapamycin	foxp3	[nsubj, enhances, dobj, expression, amod]	1.0
(melatonin,cyp1a2)	melatonin	cyp1a2	[nsubjpass, metabolised, agent]	1.0
(melatonin,cyp1a2)	melatonin	cyp1a2	[prep_of, metabolism, nsubjpass, catalyzed, agent]	1.0
(melatonin,cyp1a2)	melatonin	cyp1a2	[prep_with, activity, amod]	1.0
(melatonin,cyp1a2)	melatonin	cyp1a2	[xsubj, metabolized, agent]	1.0
(fentanyl,cyp3a4)	fentanyl	cyp3a4	[xsubj, polymorphism, nn]	1.0
(fentanyl,cyp3a4)	fentanyl	cyp3a4	[nsubj, inhibits, prep_by]	1.0
(warfarin,vkor)	warfarin	vkor	[prep_to, showed, nsubj]	1.0
(warfarin,vkor)	warfarin	vkor	[prep_by, inhibition, xsubj]	1.0
(warfarin,vkor)	warfarin	vkor	[agent, inhibited, nsubjpass]	1.0
(warfarin,vkor)	warfarin	vkor	[prep_by, inhibited, nsubj, activity, amod]	1.0
(warfarin,vkor)	warfarin	vkor	[nn, inhibition, prep_of]	1.0
(norepinephrine,inositol)	norepinephrine	inositol	[amod, increases, nsubj]	1.0
(chloramphenicol,beta-actin)	chloramphenicol	beta-actin	[amod, gene, prep_to, fused, partmod, promoter, amod]	1.0
(gm-csf,mcp-1)	gm-csf	mcp-1	[appos, production, amod]	1.0
(gm-csf,mcp-1)	gm-csf	mcp-1	[nsubj, increased, dobj, expression, nn]	1.0
(gm-csf,mcp-1)	gm-csf	mcp-1	[appos, factor, appos]	1.0
(sn-38,beta-glucuronidase)	sn-38	beta-glucuronidase	[prep_to, play, nsubj]	1.0
(carvedilol,cx43)	carvedilol	cx43	[nsubj, increased, dobj, expression, amod]	1.0
(fasudil,enos)	fasudil	enos	[nsubj, increased, dobj, phosphorylation, amod]	1.0
(fasudil,enos)	fasudil	enos	[nsubj, upregulated, dobj]	1.0
(gefitinib,pten)	gefitinib	pten	[prep_to, associated, nsubjpass, expression, prep_of]	1.0
(citalopram,cyp2d6)	citalopram	cyp2d6	[xsubj, inhibit, dobj, activity, amod]	1.0
(gemcitabine,hsp27)	gemcitabine	hsp27	[xsubj, expression, amod]	1.0
(mexiletine,lqt3)	mexiletine	lqt3	[prep_with, treated, nsubjpass]	1.0
(mexiletine,lqt3)	mexiletine	lqt3	[prep_of, effect, dobj, investigate, prep_on]	1.0
(verapamil,mrp1)	verapamil	mrp1	[appos, inhibitor, nn]	1.0
(verapamil,mrp1)	verapamil	mrp1	[appos, inhibitor, prep_of]	1.0
(il-2,timp-1)	il-2	timp-1	[prep_by, expression, nn]	1.0
(ndga,indo)	ndga	indo	[appos, acid, amod]	1.0
(ndga,indo)	ndga	indo	[appos, acid, appos]	1.0
(tacrolimus,cyp3a4)	tacrolimus	cyp3a4	[amod, metabolism, prep_in, involved, nsubjpass]	1.0
(tacrolimus,cyp3a4)	tacrolimus	cyp3a4	[nsubjpass, metabolized, agent]	1.0
(tacrolimus,cyp3a4)	tacrolimus	cyp3a4	[partmod, mediated, agent]	1.0
(tacrolimus,cyp3a4)	tacrolimus	cyp3a4	[nsubj, substrate, prep_of]	1.0
(tacrolimus,cyp3a5)	tacrolimus	cyp3a5	[nsubjpass, metabolized, agent]	1.0
(tacrolimus,cyp3a5)	tacrolimus	cyp3a5	[prep_of, effect, prep_in, role, dobj, plays, nsubj]	1.0
(tacrolimus,cyp3a5)	tacrolimus	cyp3a5	[amod, metabolism, appos]	1.0
(memantine,nachr)	memantine	nachr	[appos, antagonist, prep_of]	1.0
(eletriptan,5-ht1b)	eletriptan	5-ht1b	[appos, agonist, amod]	1.0
(norepinephrine,rbp4)	norepinephrine	rbp4	[nsubj, induced, dobj, expression, amod]	1.0
(norepinephrine,rbp4)	norepinephrine	rbp4	[prep_by, expression, amod]	1.0
(rapamycin,pai-1)	rapamycin	pai-1	[nsubj, inhibited, dobj, expression, nn]	1.0
(rapamycin,pai-1)	rapamycin	pai-1	[agent, induced, nsubjpass, expression, prep_of]	1.0
(rapamycin,pai-1)	rapamycin	pai-1	[nsubj, reduced, dobj, expression, nn]	1.0
(rapamycin,pdk1)	rapamycin	pdk1	[prep_of, target, dep]	1.0
(cisplatin,nat1)	cisplatin	nat1	[prep_with, interacts, nsubj]	1.0
(fenfluramine,5-ht2c)	fenfluramine	5-ht2c	[appos, agonist, amod]	1.0
(thyroxine,calcitonin)	thyroxine	calcitonin	[appos, hormone, appos]	1.0
(thyroxine,calcitonin)	thyroxine	calcitonin	[amod, hormone, appos]	1.0
(tamoxifen,artn)	tamoxifen	artn	[nsubj, decreased, dobj, expression, nn]	1.0
(cetuximab,kras)	cetuximab	kras	[prep_to, respond, nsubj]	1.0
(cetuximab,kras)	cetuximab	kras	[prep_with, treated, rcmod]	1.0
(cetuximab,kras)	cetuximab	kras	[prep_with, treated, partmod, patients, nn]	1.0
(phencyclidine,nachr)	phencyclidine	nachr	[nsubj, inhibitor, prep_of, receptor, appos]	1.0
(propofol,p2x7)	propofol	p2x7	[prep_on, activity, amod]	1.0
(temsirolimus,vegf)	temsirolimus	vegf	[prep_with, treated, partmod]	1.0
(noradrenaline,gnrh)	noradrenaline	gnrh	[nn, secretion, nn]	1.0
(venlafaxine,bdnf)	venlafaxine	bdnf	[nsubj, increased, dobj, levels, amod]	1.0
(venlafaxine,bdnf)	venlafaxine	bdnf	[amod, treatment, prep_on]	1.0
(venlafaxine,bdnf)	venlafaxine	bdnf	[nsubj, increases, dobj, levels, amod]	1.0
(aldosterone,igf-i)	aldosterone	igf-i	[nn, levels, appos]	1.0
(doxorubicin,skp2)	doxorubicin	skp2	[nsubj, decreased, dobj, mrna, amod]	1.0
(doxorubicin,skp2)	doxorubicin	skp2	[prep_on, expression, amod]	1.0
(corticosteroids,hips)	corticosteroids	hips	[nn, treatment, prep_during]	1.0
(l-citrulline,ddah)	l-citrulline	ddah	[nsubj, inhibit, dobj]	1.0
(pitavastatin,abca1)	pitavastatin	abca1	[nsubj, increased, dobj, levels, amod]	1.0
(pitavastatin,abca1)	pitavastatin	abca1	[nsubj, increases, dobj, expression, amod]	1.0
(pitavastatin,abca1)	pitavastatin	abca1	[nsubj, increased, dobj, mrna, nn]	1.0
(doxorubicin,cox-2)	doxorubicin	cox-2	[infmod, cells, nn]	1.0
(cyclophosphamide,cholinesterase)	cyclophosphamide	cholinesterase	[nsubj, inhibitor, prep_of]	1.0
(azithromycin,copd)	azithromycin	copd	[amod, patients, appos]	1.0
(theophylline,cyp1a2)	theophylline	cyp1a2	[appos, substrate, nn]	1.0
(theophylline,cyp1a2)	theophylline	cyp1a2	[nsubjpass, metabolized, agent]	1.0
(theophylline,cyp1a2)	theophylline	cyp1a2	[appos, substrate, prep_for]	1.0
(theophylline,cyp1a2)	theophylline	cyp1a2	[appos, substrate, amod]	1.0
(aldosterone,cox-2)	aldosterone	cox-2	[nsubj, induced, dobj, expression, amod]	1.0
(aldosterone,cox-2)	aldosterone	cox-2	[nsubj, increased, dobj, expression, amod]	1.0
(aldosterone,cox-2)	aldosterone	cox-2	[nsubj, induces, dobj, expression, nn]	1.0
(aldosterone,cox-2)	aldosterone	cox-2	[amod, treatment, nsubj, increased, dobj, expression, prep_of]	1.0
(aldosterone,cox-2)	aldosterone	cox-2	[nsubj, stimulates, dobj]	1.0
(aldosterone,cox-2)	aldosterone	cox-2	[prep_of, effects, dobj, investigated, prep_on, expression, prep_of]	1.0
(ramipril,aire)	ramipril	aire	[nn, study, appos]	1.0
(curcumin,ppar-gamma)	curcumin	ppar-gamma	[nsubj, induced, dobj, expression, prep_of]	1.0
(aldosterone,romk)	aldosterone	romk	[agent, regulated, nsubjpass, expression, nn]	1.0
(aldosterone,romk)	aldosterone	romk	[prep_to, expression, nn]	1.0
(tadalafil,pde5)	tadalafil	pde5	[amod, inhibitors, appos]	1.0
(tadalafil,pde5)	tadalafil	pde5	[amod, type, appos]	1.0
(tadalafil,pde5)	tadalafil	pde5	[appos, inhibitor, nn]	1.0
(tadalafil,pde5)	tadalafil	pde5	[appos, inhibitors, nn]	1.0
(tadalafil,pde5)	tadalafil	pde5	[agent, inhibited, nsubjpass, expression, prep_of]	1.0
(tadalafil,pde5)	tadalafil	pde5	[nsubj, inhibitor, nn]	1.0
(tadalafil,pde5)	tadalafil	pde5	[appos, inhibitor, amod]	1.0
(tadalafil,pde5)	tadalafil	pde5	[nsubj, selective, prep_for]	1.0
(tadalafil,pde5)	tadalafil	pde5	[amod, inhibitors, nn]	1.0
(tadalafil,pde5)	tadalafil	pde5	[amod, inhibitors, amod]	1.0
(tadalafil,pde5)	tadalafil	pde5	[prep_of, effects, appos, inhibitor, nn]	1.0
(tadalafil,pde5)	tadalafil	pde5	[prep_such_as, inhibitor, nn]	1.0
(tadalafil,pde5)	tadalafil	pde5	[nsubj, inhibitor, appos]	1.0
(tadalafil,pde5)	tadalafil	pde5	[nsubj, inhibitor, amod]	1.0
(tadalafil,pde5)	tadalafil	pde5	[nn, inhibitors, nn]	1.0
(tadalafil,pde5)	tadalafil	pde5	[nsubj, inhibitors, nn]	1.0
